country_type,country_museum,n,total_country_type
ISR,COD,0,13
ISR,COG,0,13
ISR,COK,0,13
ISR,COL,0,13
ISR,COM,0,13
ISR,CPV,0,13
ISR,CRI,0,13
ISR,CUB,0,13
ISR,CUW,0,13
ISR,CXR,0,13
ISR,CYM,0,13
ISR,CYP,0,13
ISR,CZE,0,13
ISR,DEU,0,13
ISR,DJI,0,13
ISR,DMA,0,13
ISR,DNK,0,13
ISR,DOM,0,13
ISR,DZA,0,13
ISR,ECU,0,13
ISR,EGY,0,13
ISR,ERI,0,13
ISR,ESP,0,13
ISR,EST,0,13
ISR,ETH,0,13
ISR,FIN,0,13
ISR,FJI,0,13
ISR,FLK,0,13
ISR,FRA,0,13
ISR,FRO,0,13
ISR,FSM,0,13
ISR,GAB,0,13
ISR,GBR,6,13
ISR,GEO,0,13
ISR,GGY,0,13
ISR,GHA,0,13
ISR,GIB,0,13
ISR,GIN,0,13
ISR,GLP,0,13
ISR,GMB,0,13
ISR,GNB,0,13
ISR,GNQ,0,13
ISR,GRC,0,13
ISR,GRD,0,13
ISR,GRL,0,13
ISR,GTM,0,13
ISR,GUF,0,13
ISR,GUM,0,13
ISR,GUY,0,13
ISR,HKG,0,13
ISR,HMD,0,13
ISR,HND,0,13
ISR,HRV,0,13
ISR,HTI,0,13
ISR,HUN,0,13
ISR,IDN,0,13
ISR,IMN,0,13
ISR,IND,0,13
ISR,IRL,0,13
ISR,IRN,0,13
ISR,IRQ,0,13
ISR,ISL,0,13
ISR,ISR,6,13
ISR,ITA,0,13
ISR,JAM,0,13
ISR,JEY,0,13
ISR,JOR,0,13
ISR,JPN,0,13
ISR,KAZ,0,13
ISR,KEN,0,13
ISR,KGZ,0,13
ISR,KHM,0,13
ISR,KIR,0,13
ISR,KNA,0,13
ISR,KOR,0,13
ISR,KWT,0,13
ISR,LAO,0,13
ISR,LBN,0,13
ISR,LBR,0,13
ISR,LBY,0,13
ISR,LCA,0,13
ISR,LIE,0,13
ISR,LKA,0,13
ISR,LSO,0,13
ISR,LTU,0,13
ISR,LUX,0,13
ISR,LVA,0,13
ISR,MAC,0,13
ISR,MAF,0,13
ISR,MAR,0,13
ISR,MCO,0,13
ISR,MDA,0,13
ISR,MDG,0,13
ISR,MDV,0,13
ISR,MEX,0,13
ISR,MHL,0,13
ISR,MKD,0,13
ISR,MLI,0,13
ISR,MLT,0,13
ISR,MMR,0,13
ISR,MNE,0,13
ISR,MNG,0,13
ISR,MNP,0,13
ISR,MOZ,0,13
ISR,MRT,0,13
ISR,MSR,0,13
ISR,MTQ,0,13
ISR,MUS,0,13
ISR,MWI,0,13
ISR,MYS,0,13
ISR,NAM,0,13
ISR,NCL,0,13
ISR,NER,0,13
ISR,NFK,0,13
ISR,NGA,0,13
ISR,NIC,0,13
ISR,NIU,0,13
ISR,NLD,0,13
ISR,NOR,0,13
ISR,NPL,0,13
ISR,NRU,0,13
ISR,NZL,0,13
ISR,OMN,0,13
ISR,PAK,0,13
ISR,PAN,0,13
ISR,PCN,0,13
ISR,PER,0,13
ISR,PHL,0,13
ISR,PLW,0,13
ISR,PNG,0,13
ISR,POL,0,13
ISR,PRI,0,13
ISR,PRK,0,13
ISR,PRT,0,13
ISR,PRY,0,13
ISR,PSE,0,13
ISR,PYF,0,13
ISR,QAT,0,13
ISR,ROU,0,13
ISR,RUS,0,13
ISR,RWA,0,13
ISR,SAU,0,13
ISR,SDN,0,13
ISR,SEN,0,13
ISR,SGP,0,13
ISR,SGS,0,13
ISR,SLB,0,13
ISR,SLE,0,13
ISR,SLV,0,13
ISR,SMR,0,13
ISR,SOM,0,13
ISR,SPM,0,13
ISR,SRB,0,13
ISR,SSD,0,13
ISR,STP,0,13
ISR,SUR,0,13
ISR,SVK,0,13
ISR,SVN,0,13
ISR,SWE,0,13
ISR,SWZ,0,13
ISR,SXM,0,13
ISR,SYC,0,13
ISR,SYR,0,13
ISR,TCA,0,13
ISR,TCD,0,13
ISR,TGO,0,13
ISR,THA,0,13
ISR,TJK,0,13
ISR,TKL,0,13
ISR,TKM,0,13
ISR,TLS,0,13
ISR,TON,0,13
ISR,TTO,0,13
ISR,TUN,0,13
ISR,TUR,1,13
ISR,TUV,0,13
ISR,TWN,0,13
ISR,TZA,0,13
ISR,UGA,0,13
ISR,UKR,0,13
ISR,URY,0,13
ISR,USA,0,13
ISR,UZB,0,13
ISR,VAT,0,13
ISR,VCT,0,13
ISR,VEN,0,13
ISR,VGB,0,13
ISR,VIR,0,13
ISR,VNM,0,13
ISR,VUT,0,13
ISR,WSM,0,13
ISR,YEM,0,13
ISR,ZAF,0,13
ISR,ZMB,0,13
ISR,ZWE,0,13
ITA,ABW,0,56
ITA,AFG,0,56
ITA,AGO,0,56
ITA,AIA,0,56
ITA,ALA,0,56
ITA,ALB,0,56
ITA,AND,0,56
ITA,ARE,0,56
ITA,ARG,0,56
ITA,ARM,0,56
ITA,ASM,0,56
ITA,ATG,0,56
ITA,AUS,0,56
ITA,AUT,8,56
ITA,AZE,0,56
ITA,BDI,0,56
ITA,BEL,0,56
ITA,BEN,0,56
ITA,BES,0,56
ITA,BFA,0,56
ITA,BGD,0,56
ITA,BGR,0,56
ITA,BHR,0,56
ITA,BHS,0,56
ITA,BIH,0,56
ITA,BLM,0,56
ITA,BLR,0,56
ITA,BLZ,0,56
ITA,BMU,0,56
ITA,BOL,0,56
ITA,BRA,0,56
ITA,BRB,0,56
ITA,BRN,0,56
ITA,BTN,0,56
ITA,BWA,0,56
ITA,CAF,0,56
ITA,CAN,1,56
ITA,CCK,0,56
ITA,CHE,0,56
ITA,CHL,0,56
ITA,CHN,0,56
ITA,CIV,0,56
ITA,CMR,0,56
ITA,COD,0,56
ITA,COG,0,56
ITA,COK,0,56
ITA,COL,0,56
ITA,COM,0,56
ITA,CPV,0,56
ITA,CRI,0,56
ITA,CUB,0,56
ITA,CUW,0,56
ITA,CXR,0,56
ITA,CYM,0,56
ITA,CYP,0,56
ITA,CZE,0,56
ITA,DEU,1,56
ITA,DJI,0,56
ITA,DMA,0,56
ITA,DNK,0,56
ITA,DOM,0,56
ITA,DZA,0,56
ITA,ECU,0,56
ITA,EGY,0,56
ITA,ERI,0,56
ITA,ESP,0,56
ITA,EST,0,56
ITA,ETH,0,56
ITA,FIN,0,56
ITA,FJI,0,56
ITA,FLK,0,56
ITA,FRA,12,56
ITA,FRO,0,56
ITA,FSM,0,56
ITA,GAB,0,56
ITA,GBR,2,56
ITA,GEO,0,56
ITA,GGY,0,56
ITA,GHA,0,56
ITA,GIB,0,56
ITA,GIN,0,56
ITA,GLP,0,56
ITA,GMB,0,56
ITA,GNB,0,56
ITA,GNQ,0,56
ITA,GRC,0,56
ITA,GRD,0,56
ITA,GRL,0,56
ITA,GTM,0,56
ITA,GUF,0,56
ITA,GUM,0,56
ITA,GUY,0,56
ITA,HKG,0,56
ITA,HMD,0,56
ITA,HND,0,56
ITA,HRV,0,56
ITA,HTI,0,56
ITA,HUN,0,56
ITA,IDN,0,56
ITA,IMN,0,56
ITA,IND,0,56
ITA,IRL,0,56
ITA,IRN,0,56
ITA,IRQ,0,56
ITA,ISL,0,56
ITA,ISR,0,56
ITA,ITA,8,56
ITA,JAM,0,56
ITA,JEY,0,56
ITA,JOR,0,56
ITA,JPN,0,56
ITA,KAZ,0,56
ITA,KEN,0,56
ITA,KGZ,0,56
ITA,KHM,0,56
ITA,KIR,0,56
ITA,KNA,0,56
ITA,KOR,0,56
ITA,KWT,0,56
ITA,LAO,0,56
ITA,LBN,0,56
ITA,LBR,0,56
ITA,LBY,0,56
ITA,LCA,0,56
ITA,LIE,0,56
ITA,LKA,0,56
ITA,LSO,0,56
ITA,LTU,0,56
ITA,LUX,0,56
ITA,LVA,0,56
ITA,MAC,0,56
ITA,MAF,0,56
ITA,MAR,0,56
ITA,MCO,0,56
ITA,MDA,0,56
ITA,MDG,0,56
ITA,MDV,0,56
ITA,MEX,0,56
ITA,MHL,0,56
ITA,MKD,0,56
ITA,MLI,0,56
ITA,MLT,0,56
ITA,MMR,0,56
ITA,MNE,0,56
ITA,MNG,0,56
ITA,MNP,0,56
ITA,MOZ,0,56
ITA,MRT,0,56
ITA,MSR,0,56
ITA,MTQ,0,56
ITA,MUS,0,56
ITA,MWI,0,56
ITA,MYS,0,56
ITA,NAM,0,56
ITA,NCL,0,56
ITA,NER,0,56
ITA,NFK,0,56
ITA,NGA,0,56
ITA,NIC,0,56
ITA,NIU,0,56
ITA,NLD,0,56
ITA,NOR,0,56
ITA,NPL,0,56
ITA,NRU,0,56
ITA,NZL,0,56
ITA,OMN,0,56
ITA,PAK,0,56
ITA,PAN,0,56
ITA,PCN,0,56
ITA,PER,0,56
ITA,PHL,0,56
ITA,PLW,0,56
ITA,PNG,0,56
ITA,POL,0,56
ITA,PRI,0,56
ITA,PRK,0,56
ITA,PRT,0,56
ITA,PRY,0,56
ITA,PSE,0,56
ITA,PYF,0,56
ITA,QAT,0,56
ITA,ROU,0,56
ITA,RUS,0,56
ITA,RWA,0,56
ITA,SAU,0,56
ITA,SDN,0,56
ITA,SEN,0,56
ITA,SGP,0,56
ITA,SGS,0,56
ITA,SLB,0,56
ITA,SLE,0,56
ITA,SLV,0,56
ITA,SMR,0,56
ITA,SOM,0,56
ITA,SPM,0,56
ITA,SRB,0,56
ITA,SSD,0,56
ITA,STP,0,56
ITA,SUR,0,56
ITA,SVK,0,56
ITA,SVN,0,56
ITA,SWE,1,56
ITA,SWZ,0,56
ITA,SXM,0,56
ITA,SYC,0,56
ITA,SYR,0,56
ITA,TCA,0,56
ITA,TCD,0,56
ITA,TGO,0,56
ITA,THA,0,56
ITA,TJK,0,56
ITA,TKL,0,56
ITA,TKM,0,56
ITA,TLS,0,56
ITA,TON,0,56
ITA,TTO,0,56
ITA,TUN,0,56
ITA,TUR,0,56
ITA,TUV,0,56
ITA,TWN,0,56
ITA,TZA,0,56
ITA,UGA,0,56
ITA,UKR,0,56
ITA,URY,0,56
ITA,USA,23,56
ITA,UZB,0,56
ITA,VAT,0,56
ITA,VCT,0,56
ITA,VEN,0,56
ITA,VGB,0,56
ITA,VIR,0,56
ITA,VNM,0,56
ITA,VUT,0,56
ITA,WSM,0,56
ITA,YEM,0,56
ITA,ZAF,0,56
ITA,ZMB,0,56
ITA,ZWE,0,56
JAM,ABW,0,9
JAM,AFG,0,9
JAM,AGO,0,9
JAM,AIA,0,9
JAM,ALA,0,9
JAM,ALB,0,9
JAM,AND,0,9
JAM,ARE,0,9
JAM,ARG,0,9
JAM,ARM,0,9
JAM,ASM,0,9
JAM,ATG,0,9
JAM,AUS,0,9
JAM,AUT,0,9
JAM,AZE,0,9
JAM,BDI,0,9
JAM,BEL,0,9
JAM,BEN,0,9
JAM,BES,0,9
JAM,BFA,0,9
JAM,BGD,0,9
JAM,BGR,0,9
JAM,BHR,0,9
JAM,BHS,0,9
JAM,BIH,0,9
JAM,BLM,0,9
JAM,BLR,0,9
JAM,BLZ,0,9
JAM,BMU,0,9
JAM,BOL,0,9
JAM,BRA,0,9
JAM,BRB,0,9
JAM,BRN,0,9
JAM,BTN,0,9
JAM,BWA,0,9
JAM,CAF,0,9
JAM,CAN,0,9
JAM,CCK,0,9
JAM,CHE,0,9
JAM,CHL,0,9
JAM,CHN,0,9
JAM,CIV,0,9
JAM,CMR,0,9
JAM,COD,0,9
JAM,COG,0,9
JAM,COK,0,9
JAM,COL,0,9
JAM,COM,0,9
JAM,CPV,0,9
JAM,CRI,0,9
JAM,CUB,0,9
JAM,CUW,0,9
JAM,CXR,0,9
JAM,CYM,0,9
JAM,CYP,0,9
JAM,CZE,0,9
JAM,DEU,0,9
JAM,DJI,0,9
JAM,DMA,0,9
JAM,DNK,0,9
JAM,DOM,0,9
JAM,DZA,0,9
JAM,ECU,0,9
JAM,EGY,0,9
JAM,ERI,0,9
JAM,ESP,0,9
JAM,EST,0,9
JAM,ETH,0,9
JAM,FIN,0,9
JAM,FJI,0,9
JAM,FLK,0,9
JAM,FRA,0,9
JAM,FRO,0,9
JAM,FSM,0,9
JAM,GAB,0,9
JAM,GBR,6,9
JAM,GEO,0,9
JAM,GGY,0,9
JAM,GHA,0,9
JAM,GIB,0,9
JAM,GIN,0,9
JAM,GLP,0,9
JAM,GMB,0,9
JAM,GNB,0,9
JAM,GNQ,0,9
JAM,GRC,0,9
JAM,GRD,0,9
JAM,GRL,0,9
JAM,GTM,0,9
JAM,GUF,0,9
JAM,GUM,0,9
JAM,GUY,0,9
JAM,HKG,0,9
JAM,HMD,0,9
JAM,HND,0,9
JAM,HRV,0,9
JAM,HTI,0,9
JAM,HUN,0,9
JAM,IDN,0,9
JAM,IMN,0,9
JAM,IND,0,9
JAM,IRL,0,9
JAM,IRN,0,9
JAM,IRQ,0,9
JAM,ISL,0,9
JAM,ISR,0,9
JAM,ITA,0,9
JAM,JAM,0,9
JAM,JEY,0,9
JAM,JOR,0,9
JAM,JPN,0,9
JAM,KAZ,0,9
JAM,KEN,0,9
JAM,KGZ,0,9
JAM,KHM,0,9
JAM,KIR,0,9
JAM,KNA,0,9
JAM,KOR,0,9
JAM,KWT,0,9
JAM,LAO,0,9
JAM,LBN,0,9
JAM,LBR,0,9
JAM,LBY,0,9
JAM,LCA,0,9
JAM,LIE,0,9
JAM,LKA,0,9
JAM,LSO,0,9
JAM,LTU,0,9
JAM,LUX,0,9
JAM,LVA,0,9
JAM,MAC,0,9
JAM,MAF,0,9
JAM,MAR,0,9
JAM,MCO,0,9
JAM,MDA,0,9
JAM,MDG,0,9
JAM,MDV,0,9
JAM,MEX,0,9
JAM,MHL,0,9
JAM,MKD,0,9
JAM,MLI,0,9
JAM,MLT,0,9
JAM,MMR,0,9
JAM,MNE,0,9
JAM,MNG,0,9
JAM,MNP,0,9
JAM,MOZ,0,9
JAM,MRT,0,9
JAM,MSR,0,9
JAM,MTQ,0,9
JAM,MUS,0,9
JAM,MWI,0,9
JAM,MYS,0,9
JAM,NAM,0,9
JAM,NCL,0,9
JAM,NER,0,9
JAM,NFK,0,9
JAM,NGA,0,9
JAM,NIC,0,9
JAM,NIU,0,9
JAM,NLD,0,9
JAM,NOR,0,9
JAM,NPL,0,9
JAM,NRU,0,9
JAM,NZL,0,9
JAM,OMN,0,9
JAM,PAK,0,9
JAM,PAN,0,9
JAM,PCN,0,9
JAM,PER,0,9
JAM,PHL,0,9
JAM,PLW,0,9
JAM,PNG,0,9
JAM,POL,0,9
JAM,PRI,0,9
JAM,PRK,0,9
JAM,PRT,0,9
JAM,PRY,0,9
JAM,PSE,0,9
JAM,PYF,0,9
JAM,QAT,0,9
JAM,ROU,0,9
JAM,RUS,0,9
JAM,RWA,0,9
JAM,SAU,0,9
JAM,SDN,0,9
JAM,SEN,0,9
JAM,SGP,0,9
JAM,SGS,0,9
JAM,SLB,0,9
JAM,SLE,0,9
JAM,SLV,0,9
JAM,SMR,0,9
JAM,SOM,0,9
JAM,SPM,0,9
JAM,SRB,0,9
JAM,SSD,0,9
JAM,STP,0,9
JAM,SUR,0,9
JAM,SVK,0,9
JAM,SVN,0,9
JAM,SWE,0,9
JAM,SWZ,0,9
JAM,SXM,0,9
JAM,SYC,0,9
JAM,SYR,0,9
JAM,TCA,0,9
JAM,TCD,0,9
JAM,TGO,0,9
JAM,THA,0,9
JAM,TJK,0,9
JAM,TKL,0,9
JAM,TKM,0,9
JAM,TLS,0,9
JAM,TON,0,9
JAM,TTO,0,9
JAM,TUN,0,9
JAM,TUR,0,9
JAM,TUV,0,9
JAM,TWN,0,9
JAM,TZA,0,9
JAM,UGA,0,9
JAM,UKR,0,9
JAM,URY,0,9
JAM,USA,3,9
JAM,UZB,0,9
JAM,VAT,0,9
JAM,VCT,0,9
JAM,VEN,0,9
JAM,VGB,0,9
JAM,VIR,0,9
JAM,VNM,0,9
JAM,VUT,0,9
JAM,WSM,0,9
JAM,YEM,0,9
JAM,ZAF,0,9
JAM,ZMB,0,9
JAM,ZWE,0,9
JEY,ABW,0,0
JEY,AFG,0,0
JEY,AGO,0,0
JEY,AIA,0,0
JEY,ALA,0,0
JEY,ALB,0,0
JEY,AND,0,0
JEY,ARE,0,0
JEY,ARG,0,0
JEY,ARM,0,0
JEY,ASM,0,0
JEY,ATG,0,0
JEY,AUS,0,0
JEY,AUT,0,0
JEY,AZE,0,0
JEY,BDI,0,0
JEY,BEL,0,0
JEY,BEN,0,0
JEY,BES,0,0
JEY,BFA,0,0
JEY,BGD,0,0
JEY,BGR,0,0
JEY,BHR,0,0
JEY,BHS,0,0
JEY,BIH,0,0
JEY,BLM,0,0
JEY,BLR,0,0
JEY,BLZ,0,0
JEY,BMU,0,0
JEY,BOL,0,0
JEY,BRA,0,0
JEY,BRB,0,0
JEY,BRN,0,0
JEY,BTN,0,0
JEY,BWA,0,0
JEY,CAF,0,0
JEY,CAN,0,0
JEY,CCK,0,0
JEY,CHE,0,0
JEY,CHL,0,0
JEY,CHN,0,0
JEY,CIV,0,0
JEY,CMR,0,0
JEY,COD,0,0
JEY,COG,0,0
JEY,COK,0,0
JEY,COL,0,0
JEY,COM,0,0
JEY,CPV,0,0
JEY,CRI,0,0
JEY,CUB,0,0
JEY,CUW,0,0
JEY,CXR,0,0
JEY,CYM,0,0
JEY,CYP,0,0
JEY,CZE,0,0
JEY,DEU,0,0
JEY,DJI,0,0
JEY,DMA,0,0
JEY,DNK,0,0
JEY,DOM,0,0
JEY,DZA,0,0
JEY,ECU,0,0
JEY,EGY,0,0
JEY,ERI,0,0
JEY,ESP,0,0
JEY,EST,0,0
JEY,ETH,0,0
JEY,FIN,0,0
JEY,FJI,0,0
JEY,FLK,0,0
JEY,FRA,0,0
JEY,FRO,0,0
JEY,FSM,0,0
JEY,GAB,0,0
JEY,GBR,0,0
JEY,GEO,0,0
JEY,GGY,0,0
JEY,GHA,0,0
JEY,GIB,0,0
JEY,GIN,0,0
JEY,GLP,0,0
JEY,GMB,0,0
JEY,GNB,0,0
JEY,GNQ,0,0
JEY,GRC,0,0
JEY,GRD,0,0
JEY,GRL,0,0
JEY,GTM,0,0
JEY,GUF,0,0
JEY,GUM,0,0
JEY,GUY,0,0
JEY,HKG,0,0
JEY,HMD,0,0
JEY,HND,0,0
JEY,HRV,0,0
JEY,HTI,0,0
JEY,HUN,0,0
JEY,IDN,0,0
JEY,IMN,0,0
JEY,IND,0,0
JEY,IRL,0,0
JEY,IRN,0,0
JEY,IRQ,0,0
JEY,ISL,0,0
JEY,ISR,0,0
JEY,ITA,0,0
JEY,JAM,0,0
JEY,JEY,0,0
JEY,JOR,0,0
JEY,JPN,0,0
JEY,KAZ,0,0
JEY,KEN,0,0
JEY,KGZ,0,0
JEY,KHM,0,0
JEY,KIR,0,0
JEY,KNA,0,0
JEY,KOR,0,0
JEY,KWT,0,0
JEY,LAO,0,0
JEY,LBN,0,0
JEY,LBR,0,0
JEY,LBY,0,0
JEY,LCA,0,0
JEY,LIE,0,0
JEY,LKA,0,0
JEY,LSO,0,0
JEY,LTU,0,0
JEY,LUX,0,0
JEY,LVA,0,0
JEY,MAC,0,0
JEY,MAF,0,0
JEY,MAR,0,0
JEY,MCO,0,0
JEY,MDA,0,0
JEY,MDG,0,0
JEY,MDV,0,0
JEY,MEX,0,0
JEY,MHL,0,0
JEY,MKD,0,0
JEY,MLI,0,0
JEY,MLT,0,0
JEY,MMR,0,0
JEY,MNE,0,0
JEY,MNG,0,0
JEY,MNP,0,0
JEY,MOZ,0,0
JEY,MRT,0,0
JEY,MSR,0,0
JEY,MTQ,0,0
JEY,MUS,0,0
JEY,MWI,0,0
JEY,MYS,0,0
JEY,NAM,0,0
JEY,NCL,0,0
JEY,NER,0,0
JEY,NFK,0,0
JEY,NGA,0,0
JEY,NIC,0,0
JEY,NIU,0,0
JEY,NLD,0,0
JEY,NOR,0,0
JEY,NPL,0,0
JEY,NRU,0,0
JEY,NZL,0,0
JEY,OMN,0,0
JEY,PAK,0,0
JEY,PAN,0,0
JEY,PCN,0,0
JEY,PER,0,0
JEY,PHL,0,0
JEY,PLW,0,0
JEY,PNG,0,0
JEY,POL,0,0
JEY,PRI,0,0
JEY,PRK,0,0
JEY,PRT,0,0
JEY,PRY,0,0
JEY,PSE,0,0
JEY,PYF,0,0
JEY,QAT,0,0
JEY,ROU,0,0
JEY,RUS,0,0
JEY,RWA,0,0
JEY,SAU,0,0
JEY,SDN,0,0
JEY,SEN,0,0
JEY,SGP,0,0
JEY,SGS,0,0
JEY,SLB,0,0
JEY,SLE,0,0
JEY,SLV,0,0
JEY,SMR,0,0
JEY,SOM,0,0
JEY,SPM,0,0
JEY,SRB,0,0
JEY,SSD,0,0
JEY,STP,0,0
JEY,SUR,0,0
JEY,SVK,0,0
JEY,SVN,0,0
JEY,SWE,0,0
JEY,SWZ,0,0
JEY,SXM,0,0
JEY,SYC,0,0
JEY,SYR,0,0
JEY,TCA,0,0
JEY,TCD,0,0
JEY,TGO,0,0
JEY,THA,0,0
JEY,TJK,0,0
JEY,TKL,0,0
JEY,TKM,0,0
JEY,TLS,0,0
JEY,TON,0,0
JEY,TTO,0,0
JEY,TUN,0,0
JEY,TUR,0,0
JEY,TUV,0,0
JEY,TWN,0,0
JEY,TZA,0,0
JEY,UGA,0,0
JEY,UKR,0,0
JEY,URY,0,0
JEY,USA,0,0
JEY,UZB,0,0
JEY,VAT,0,0
JEY,VCT,0,0
JEY,VEN,0,0
JEY,VGB,0,0
JEY,VIR,0,0
JEY,VNM,0,0
JEY,VUT,0,0
JEY,WSM,0,0
JEY,YEM,0,0
JEY,ZAF,0,0
JEY,ZMB,0,0
JEY,ZWE,0,0
JOR,ABW,0,8
JOR,AFG,0,8
JOR,AGO,0,8
JOR,AIA,0,8
JOR,ALA,0,8
JOR,ALB,0,8
JOR,AND,0,8
JOR,ARE,0,8
JOR,ARG,0,8
JOR,ARM,0,8
JOR,ASM,0,8
JOR,ATG,0,8
JOR,AUS,0,8
JOR,AUT,0,8
JOR,AZE,0,8
JOR,BDI,0,8
JOR,BEL,0,8
JOR,BEN,0,8
JOR,BES,0,8
JOR,BFA,0,8
JOR,BGD,0,8
JOR,BGR,0,8
JOR,BHR,0,8
JOR,BHS,0,8
JOR,BIH,0,8
JOR,BLM,0,8
JOR,BLR,0,8
JOR,BLZ,0,8
JOR,BMU,0,8
JOR,BOL,0,8
JOR,BRA,0,8
JOR,BRB,0,8
JOR,BRN,0,8
JOR,BTN,0,8
JOR,BWA,0,8
JOR,CAF,0,8
JOR,CAN,0,8
JOR,CCK,0,8
JOR,CHE,0,8
JOR,CHL,0,8
JOR,CHN,0,8
JOR,CIV,0,8
JOR,CMR,0,8
JOR,COD,0,8
JOR,COG,0,8
JOR,COK,0,8
JOR,COL,0,8
JOR,COM,0,8
JOR,CPV,0,8
JOR,CRI,0,8
JOR,CUB,0,8
JOR,CUW,0,8
JOR,CXR,0,8
JOR,CYM,0,8
JOR,CYP,0,8
JOR,CZE,0,8
JOR,DEU,6,8
JOR,DJI,0,8
JOR,DMA,0,8
JOR,DNK,0,8
JOR,DOM,0,8
JOR,DZA,0,8
JOR,ECU,0,8
JOR,EGY,0,8
JOR,ERI,0,8
JOR,ESP,0,8
JOR,EST,0,8
JOR,ETH,0,8
JOR,FIN,0,8
JOR,FJI,0,8
JOR,FLK,0,8
JOR,FRA,2,8
JOR,FRO,0,8
JOR,FSM,0,8
JOR,GAB,0,8
JOR,GBR,0,8
JOR,GEO,0,8
JOR,GGY,0,8
JOR,GHA,0,8
JOR,GIB,0,8
JOR,GIN,0,8
JOR,GLP,0,8
JOR,GMB,0,8
JOR,GNB,0,8
JOR,GNQ,0,8
JOR,GRC,0,8
JOR,GRD,0,8
JOR,GRL,0,8
JOR,GTM,0,8
JOR,GUF,0,8
JOR,GUM,0,8
JOR,GUY,0,8
JOR,HKG,0,8
JOR,HMD,0,8
JOR,HND,0,8
JOR,HRV,0,8
JOR,HTI,0,8
JOR,HUN,0,8
JOR,IDN,0,8
JOR,IMN,0,8
JOR,IND,0,8
JOR,IRL,0,8
JOR,IRN,0,8
JOR,IRQ,0,8
JOR,ISL,0,8
JOR,ISR,0,8
JOR,ITA,0,8
JOR,JAM,0,8
JOR,JEY,0,8
JOR,JOR,0,8
JOR,JPN,0,8
JOR,KAZ,0,8
JOR,KEN,0,8
JOR,KGZ,0,8
JOR,KHM,0,8
JOR,KIR,0,8
JOR,KNA,0,8
JOR,KOR,0,8
JOR,KWT,0,8
JOR,LAO,0,8
JOR,LBN,0,8
JOR,LBR,0,8
JOR,LBY,0,8
JOR,LCA,0,8
JOR,LIE,0,8
JOR,LKA,0,8
JOR,LSO,0,8
JOR,LTU,0,8
JOR,LUX,0,8
JOR,LVA,0,8
JOR,MAC,0,8
JOR,MAF,0,8
JOR,MAR,0,8
JOR,MCO,0,8
JOR,MDA,0,8
JOR,MDG,0,8
JOR,MDV,0,8
JOR,MEX,0,8
JOR,MHL,0,8
JOR,MKD,0,8
JOR,MLI,0,8
JOR,MLT,0,8
JOR,MMR,0,8
JOR,MNE,0,8
JOR,MNG,0,8
JOR,MNP,0,8
JOR,MOZ,0,8
JOR,MRT,0,8
JOR,MSR,0,8
JOR,MTQ,0,8
JOR,MUS,0,8
JOR,MWI,0,8
JOR,MYS,0,8
JOR,NAM,0,8
JOR,NCL,0,8
JOR,NER,0,8
JOR,NFK,0,8
JOR,NGA,0,8
JOR,NIC,0,8
JOR,NIU,0,8
JOR,NLD,0,8
JOR,NOR,0,8
JOR,NPL,0,8
JOR,NRU,0,8
JOR,NZL,0,8
JOR,OMN,0,8
JOR,PAK,0,8
JOR,PAN,0,8
JOR,PCN,0,8
JOR,PER,0,8
JOR,PHL,0,8
JOR,PLW,0,8
JOR,PNG,0,8
JOR,POL,0,8
JOR,PRI,0,8
JOR,PRK,0,8
JOR,PRT,0,8
JOR,PRY,0,8
JOR,PSE,0,8
JOR,PYF,0,8
JOR,QAT,0,8
JOR,ROU,0,8
JOR,RUS,0,8
JOR,RWA,0,8
JOR,SAU,0,8
JOR,SDN,0,8
JOR,SEN,0,8
JOR,SGP,0,8
JOR,SGS,0,8
JOR,SLB,0,8
JOR,SLE,0,8
JOR,SLV,0,8
JOR,SMR,0,8
JOR,SOM,0,8
JOR,SPM,0,8
JOR,SRB,0,8
JOR,SSD,0,8
JOR,STP,0,8
JOR,SUR,0,8
JOR,SVK,0,8
JOR,SVN,0,8
JOR,SWE,0,8
JOR,SWZ,0,8
JOR,SXM,0,8
JOR,SYC,0,8
JOR,SYR,0,8
JOR,TCA,0,8
JOR,TCD,0,8
JOR,TGO,0,8
JOR,THA,0,8
JOR,TJK,0,8
JOR,TKL,0,8
JOR,TKM,0,8
JOR,TLS,0,8
JOR,TON,0,8
JOR,TTO,0,8
JOR,TUN,0,8
JOR,TUR,0,8
JOR,TUV,0,8
JOR,TWN,0,8
JOR,TZA,0,8
JOR,UGA,0,8
JOR,UKR,0,8
JOR,URY,0,8
JOR,USA,0,8
JOR,UZB,0,8
JOR,VAT,0,8
JOR,VCT,0,8
JOR,VEN,0,8
JOR,VGB,0,8
JOR,VIR,0,8
JOR,VNM,0,8
JOR,VUT,0,8
JOR,WSM,0,8
JOR,YEM,0,8
JOR,ZAF,0,8
JOR,ZMB,0,8
JOR,ZWE,0,8
JPN,ABW,0,130
JPN,AFG,0,130
JPN,AGO,0,130
JPN,AIA,0,130
JPN,ALA,0,130
JPN,ALB,0,130
JPN,AND,0,130
JPN,ARE,0,130
JPN,ARG,0,130
JPN,ARM,0,130
JPN,ASM,0,130
JPN,ATG,0,130
JPN,AUS,0,130
JPN,AUT,3,130
JPN,AZE,0,130
JPN,BDI,0,130
JPN,BEL,0,130
JPN,BEN,0,130
JPN,BES,0,130
JPN,BFA,0,130
JPN,BGD,0,130
