grids,species
BRA_type,Odontostilbe weitzmani
BRA_type,Hyphessobrycon weitzmanorum
BRA_type,Hyphessobrycon werneri
USA_type,Microgenys weyrauchi
USA_type,Gephyrocharax whaleri
USA_type,Phenagoniates wilsoni
BRA_type,Hyphessobrycon wosiackii
BRA_type,Astyanax xavante
COL_type,Hemigrammus xaveriellus
FRA_type,Epicyrtus xenodon
CHE_type,Tyttobrycon xeruini
BRA_type,Cynopotamus xinguano
GBR_type,Macropsobrycon xinguensis
AUT_type,Tetragonopterus xinguensis
USA_type,Creagrutus xiphos
BRA_type,Astyanax xiru
COL_type,Hemibrycon yacopiae
PER_type,Creagrutus yanatili
COL_type,Astyanacinus yariguies
BRA_type,Jupiaba yarina
ARG_type,Odontostilbe yatai
VEN_type,Aphyocharax yekwanae
BRA_type,Hemigrammus yinyang
VEN_type,Bryconamericus yokiae
PER_type,Chrysobrycon yoliae
ARG_type,Bryconamericus ytu
BRA_type,Knodus ytuanama
BRA_type,Creagrutus yudja
BRA_type,Serrapinnus zanatae
USA_type,Creagrutus zephyrus
USA_type,Bryconamericus zeteki
ARG_type,Cynopotamus zettii
BRA_type,Hyphessobrycon zoe
USA_type,Astyanax zonatus
BRA_type,Apteronotus acidops
BRA_type,Apteronotus albertoi
PER_type,Melanosternarchus amaru
BRA_type,Pariosternarchus amazonensis
USA_type,Apteronotus anas
VEN_type,Apteronotus anu
VEN_type,Apteronotus apurensis
BRA_type,Sternarchorhynchus axelrodi
USA_type,Sternarchus balaenops
USA_type,Apteronotus baniwa
FRA_type,Sternarchus bonapartii
AUT_type,Sternarchus brasiliensis
BRA_type,Sternarchorhynchus britskii
BRA_type,Sternarchorhynchus caboclo
BRA_type,Apteronotus camposdapazi
BRA_type,Apteronotus caudimaculosus
BRA_type,Sternarchorhynchus chaoi
VEN_type,Adontosternarchus clarkae
VEN_type,Porotergus compsus
USA_type,Sternarchorhynchus cramptoni
USA_type,Platyurosternarchus crypticus
USA_type,Sternarchogiton cuchillejo
USA_type,Apteronotus cuchillo
BRA_type,Sternarchorhynchus curumim
GBR_type,Sternarchus (Rhamphosternarchus) curvirostris
VEN_type,Megadontognathus cuyuniense
VEN_type,Adontosternarchus devenanzii
BRA_type,Adontosternarchus duartei
BRA_type,Magosternarchus duccis
BRA_type,Porotergus duende
ARG_type,Porotergus ellisi
USA_type,Apteronotus eschmeyeri
USA_type,Oedemognathus exodon
VEN_type,Apteronotus ferrarisi
USA_type,Sternarchorhynchus freemani
NLD_type,Sternarchorhynchus galibi
COL_type,Apteronotus galvisi
USA_type,Porotergus gimbeli
VEN_type,Sternarchorhynchus gnomus
USA_type,Sternarchorhynchus goeldii
USA_type,Porotergus gymnotus
PER_type,Sternarchorhynchus hagedornae
USA_type,Sternarchus hasemani
BRA_type,Sternarchorhynchus higuchii
BRA_type,Compsaraia iara
BRA_type,Sternarchorhynchus inpai
BRA_type,Sternarchorhynchus jaimei
USA_type,Sternarchus jurubidae
BRA_type,Megadontognathus kaitukaensis
BRA_type,Sternarchorhynchus kokraimoro
BRA_type,Sternarchogiton labiatus
USA_type,Sternarchus leptorhynchus
BRA_type,Apteronotus lindalvae
AUT_type,Sternarchus macrolepis
GBR_type,Sternarchus macrostoma
USA_type,Sternarchus macrostomus
VEN_type,Apteronotus magoi
BRA_type,Tembeassu marauna
BRA_type,Sternarchorhynchus mareikeae
USA_type,Sternarchus mariae
VEN_type,Sternarchorhynchus marreroi
VEN_type,Sternarchorhynchus mendesi
BRA_type,Sternarchorhynchus mesensis
COL_type,Apteronotus milesi
PER_type,Sternarchorhynchus montanus
AUT_type,Sternarchus mormyrus
AUT_type,Sternarchus (Rhamphosternarchus) muelleri
AUT_type,Sternarchus nattereri
BRA_type,Adontosternarchus nebulosus
VEN_type,Sternarchella orinoco
VEN_type,Sternarchella orthos
DEU_type,Sternarchus oxyrhynchus
FRA_type,Apteronotus passan
PER_type,Sternarchella patriciae
USA_type,Apteronotus pemon
USA_type,Sternarchogiton porcinum
BRA_type,Sternarchogiton preto
BRA_type,Apteronotus quilombola
BRA_type,Magosternarchus raptor
BRA_type,Sternarchorhynchus retzeri
BRA_type,Sternarchella rex
VEN_type,Sternarchorhynchus roseni
USA_type,Stenarchus rostratus
DEU_type,Sternarchus sachsi
PER_type,Compsaraia samueli
AUT_type,Sternarchus schotti
CHE_type,Sternarchorhynchus schwassmanni
BRA_type,Sternarchorhynchus severii
USA_type,Sternarchella sima
GBR_type,Sternarchus spurrellii
BRA_type,Sternarchorhynchus starksi
PER_type,Sternarchorhynchus stewarti
GBR_type,Sternarchus tamandua
PER_type,Sternarchorhynchus taphorni
USA_type,Porotergus terminalis
BRA_type,Tembeassu titanicus
BRA_type,Sternarchorhynchus villasboasi
VEN_type,Sternarchorhynchus yepezi
BRA_type,Sternarchogiton zuanoni
BRA_type,Eigenmannia antonioi
FRA_type,Carapus arenatus
VEN_type,Sternopygus astrabes
GBR_type,Sternopygus axillaris
BRA_type,Eigenmannia besouro
USA_type,Archolaemus blax
BRA_type,Sternopygus branco
USA_type,Hildatia brasiliensis
BRA_type,Eigenmannia bumba
BRA_type,Eigenmannia cacuria
COL_type,Eigenmannia camposi
BRA_type,Sternopygus castroi
BRA_type,Eigenmannia catira
VEN_type,Guichthys caviceps
USA_type,Eigenmannia conirostris
BRA_type,Eigenmannia correntes
USA_type,Sternopygus dariensis
BRA_type,Eigenmannia desantanai
BRA_type,Eigenmannia dutrai
VEN_type,Rhabdolichops eastwardi
VEN_type,Rhabdolichops electrogrammus
BRA_type,Archolaemus ferreirai
USA_type,Eigenmannia goajira
BRA_type,Eigenmannia guairaca
FRA_type,Distocyclus guchereauae
AUT_type,Sternopygus humboldtii
BRA_type,Archolaemus janeae
FRA_type,Rhabdolichops jegui
FRA_type,Japigny kirschbaum
BRA_type,Sternopygus limbatus
DEU_type,Sternopygus lineatus
USA_type,Rhabdolichops longicaudatus
PER_type,Eigenmannia loretana
BRA_type,Archolaemus luciae
BRA_type,Rhabdolichops lundbergi
GBR_type,Sternopygus macrops
COL_type,Eigenmannia magoi
GBR_type,Sternopygus marcgravii
BRA_type,Eigenmannia matintapereira
USA_type,Eigenmannia meeki
GBR_type,Sternopygus microstomus
BRA_type,Eigenmannia muirapinima
BRA_type,Rhabdolichops navalha
VEN_type,Eigenmannia nigra
BRA_type,Rhabdolichops nigrimans
USA_type,Sternopygus obtusirostris
USA_type,Eigenmannia oradens
BRA_type,Eigenmannia pavulagem
USA_type,Sternopygus pejeraton
BRA_type,Eigenmannia robsoni
FRA_type,Carapus sanguinolentus
BRA_type,Archolaemus santosi
USA_type,Sternopygus sarae
BRA_type,Eigenmannia sayona
BRA_type,Eigenmannia sirius
USA_type,Rhabdolichops stewarti
ARG_type,Eigenmannia trilineata
DEU_type,Sternopygus troscheli
BRA_type,Eigenmannia vicentespelaea
BRA_type,Eigenmannia waiwai
BRA_type,Sternopygus xingu
VEN_type,Rhabdolichops zareti
COL_type,Eigenmannia zenuensis
NLD_type,Gymnotus anguillaris
BRA_type,Gymnotus arapaima
COL_type,Gymnotus ardilai
BRA_type,Gymnotus aripuana
ARG_type,Gymnotus carapo australis
BRA_type,Gymnotus bahianus
BRA_type,Gymnotus capanema
BRA_type,Gymnotus capitimaculatus
VEN_type,Gymnotus cataniapo
PER_type,Gymnotus chaviro
BRA_type,Gymnotus chimarrao
COL_type,Gymnotus choco
USA_type,Gymnotus coatesi
NLD_type,Gymnotus coropinae
BRA_type,Gymnotus cuia
BRA_type,Gymnotus curupira
USA_type,Gymnotus cylindricus
BRA_type,Gymnotus darwini
BRA_type,Gymnotus diamantinensis
USA_type,Gymnotus esmeraldas
PER_type,Gymnotus eyra
USA_type,Gymnotus henni
FRA_type,Carapus inaequilabiatus
BRA_type,Gymnotus interruptus
USA_type,Gymnotus javari
BRA_type,Gymnotus jonasi
PER_type,Gymnotus carapo madeirensis
BRA_type,Gymnotus mamiraua
BRA_type,Gymnotus melanopleura
BRA_type,Gymnotus obscurus
USA_type,Gymnotus carapo occidentalis
URY_type,Gymnotus omarorum
BRA_type,Gymnotus onca
BRA_type,Gymnotus carapo orientalis
USA_type,Gymnotus panamensis
BRA_type,Gymnotus pantanal
AUT_type,Giton fasciatus pantherinus
USA_type,Gymnotus paraguensis
VEN_type,Gymnotus pedanopterus
BRA_type,Gymnotus refugio
BOL_type,Gymnotus riberalta
VEN_type,Gymnotus stenoleucus
USA_type,Gymnotus tigre
BRA_type,Gymnotus tiquie
USA_type,Gymnotus ucamara
BRA_type,Electrophorus varii
BRA_type,Gymnotus varzea
BRA_type,Electrophorus voltai
BOL_type,Brachyhypopomus alberti
BOL_type,Brachyhypopomus arrayae
FRA_type,Rhamphichthys artedi
BRA_type,Brachyhypopomus batesi
USA_type,Hypopomus beebei
BRA_type,Brachyhypopomus belindae
PER_type,Brachyhypopomus benjamini
USA_type,Microsternarchus bilineatus
URY_type,Brachyhypopomus bombilla
AUT_type,Rhamphichthys brevirostris
BRA_type,Microsternarchus brevis
BRA_type,Brachyhypopomus cunia
BRA_type,Brachyhypopomus degy
BRA_type,Brachyhypopomus draco
VEN_type,Racenisia fimbriipinna
BRA_type,Brachyhypopomus flavipomus
BRA_type,Brachyhypopomus hamiltoni
BRA_type,Brachyhypopomus hendersoni
BRA_type,Hypopomus janeiroensis
BRA_type,Brachyhypopomus jureiae
NLD_type,Parupygus litaniensis
BRA_type,Brachyhypopomus menezesi
FRA_type,Rhamphichthys mulleri
GBR_type,Hypopomus occidentalis
USA_type,Brachyhypopomus palenque
USA_type,Hypopomus pinnicaudatus
BRA_type,Procerusternarchus pixuna
BRA_type,Brachyhypopomus regani
NLD_type,Parupygus savannensis
PER_type,Brachyhypopomus sullivani
PER_type,Brachyhypopomus verdii
VEN_type,Gymnorhamphichthys apurensis
BRA_type,Rhamphichthys atlanticus
BRA_type,Hypopygus benoneae
VEN_type,Gymnorhamphichthys bogardusi
BRA_type,Gymnorhamphichthys britskii
BRA_type,Iracema caiana
BRA_type,Stegostenopos cryptogenes
BRA_type,Rhamphichthys drepanium
AUT_type,Rhamphichthys (Brachyrhamphichthys) elegans
DEU_type,Sternarchorhamphus hahni
BRA_type,Hypopygus hoedemani
USA_type,Gymnorhamphichthys hypostomus
USA_type,Hypopygus isbruckeri
NLD_type,Hypopygus lepturus
FRA_type,Rhamphichthys lineatus
BRA_type,Rhamphichthys longior
FRA_type,Rhamphichthys marmoratus
USA_type,Hypopygus minissimus
VEN_type,Hypopygus neblinae
BRA_type,Hypopygus nijsseni
BRA_type,Steatogenys ocellatus
PER_type,Hypopygus ortegai
FRA_type,Rhamphichthys pantherinus
CHE_type,Gymnorhamphichthys hypostomus petiti
BRA_type,Urumara rondoni
BRA_type,Gymnorhamphichthys rosamariae
FRA_type,Rhamphichthys schneideri
FRA_type,Rhamphichthys schomburgki
BRA_type,Hypopygus varii
BRA_type,Trichomycterus (Paracambeva) adautoleitei
BRA_type,Ituglanis agreste
BOL_type,Trichomycterus aguarague
USA_type,Paracanthopoma ahriman
BRA_type,Trichomycterus albinotatus
USA_type,Apomatoceros alleni
USA_type,Paravandellia alleynei
BRA_type,Cambeva alphabelardense
USA_type,Pygidium alternatum
USA_type,Ochmacanthus alternus
USA_type,Pygidium alterum
BRA_type,Trichomycterus altipombensis
BRA_type,Ammoglanis amapaensis
AUT_type,Trichomycterus amazonicus
BRA_type,Pygidianops amphioxus
BRA_type,Ituglanis amphipotamus
BRA_type,Trichomycterus anaisae
USA_type,Glanapteryx anguilla
URY_type,Pygidium angustirostris
BRA_type,Trichomycterus anhanga
USA_type,Homodiaetus anisitsi
DEU_type,Acanthopoma annectens
BRA_type,Ituglanis apteryx
BRA_type,Trichomycterus araxa
COL_type,Trichomycterus ardilai
FRA_type,Trichomycterus areolatus
COL_type,Trichomycterus arhuaco
BRA_type,Trichomycterus astromycterus
USA_type,Pygidium atochae
BRA_type,Typhlobelus auriculatus
BRA_type,Trichomycterus auroguttatus
BRA_type,Scleronema (Plesioscleronema) auromaculatum
BRA_type,Trichomycterus bahianus
BRA_type,Trichomycterus balios
COL_type,Trichomycterus ballesterosi
ITA_type,Vandellia balzanii
BRA_type,Ituglanis bambui
BRA_type,Homodiaetus banguela
USA_type,Pygidium banneaui
BRA_type,Microcambeva barbata
FRA_type,Trichomycterus barbatula
BRA_type,Cambeva barbosae
USA_type,Pygidium barbouri
BRA_type,Trichomycterus barrocus
BRA_type,Gyrinurus batrachostoma
BRA_type,Trichogenes beagle
ITA_type,Vandellia beccarii
ARG_type,Trichomycterus belensis
BRA_type,Microcambeva bendego
USA_type,Branchioica bertoni
BRA_type,Cambeva betabelardense
COL_type,Trichomycterus betuliaensis
BRA_type,Cambeva biseriata
USA_type,Pygidium bogotense
BRA_type,Ituglanis boitata
ITA_type,Pygidium bomboizanum
USA_type,Acanthopoma bondi
BRA_type,Ituglanis boticario
BRA_type,Listrura boticario
BRA_type,Cambeva botuvera
USA_type,Pygidium boylei
BRA_type,Trichomycterus brachykechenos
AUT_type,Trichomycterus brasiliensis
USA_type,Tridens brevis
BRA_type,Trichomycterus brigadeirensis
BRA_type,Trichomycterus brucutu
BRA_type,Trichomycterus brunoi
USA_type,Hatcheria bullocki
ARG_type,Pygidium burmeisteri
COL_type,Trichomycterus cachiraensis
BRA_type,Ituglanis cahyensis
BRA_type,Trichomycterus caipora
COL_type,Trichomycterus calai
USA_type,Pygidium caliense
BRA_type,Eremophilus camposi
BRA_type,Paracanthopoma cangussu
BRA_type,Trichomycterus caparaoensis
BRA_type,Paracanthopoma capeta
BRA_type,Trichomycterus caratinguensis
BRA_type,Scleronema (Scleronema) carijo
BRA_type,Paracanthopoma carrapata
COL_type,Trichomycterus casitaensis
BRA_type,Trichomycterus castelensis
BRA_type,Trichomycterus castroi
BRA_type,Trichomycterus caudofasciatus
BRA_type,Cambeva cauim
VEN_type,Trichomycterus celsae
COL_type,Trichomycterus cerritoensis
FRA_type,Trichomycterus chaberti
BRA_type,Trichomycterus chapadensis
USA_type,Pygidium chapmani
BRA_type,Tridens chicomendesi
USA_type,Pygidium chiltoni
BRA_type,Rhinotridens chromocaudatus
CHL_type,Trichomycterus chungaraensis
BRA_type,Trichomycterus claudiae
BRA_type,Trichogenes claviger
BRA_type,Trichomycterus (Paracambeva) coelhorum
COL_type,Trichomycterus colombia
BRA_type,Ituglanis compactus
BRA_type,Trichomycterus concolor
USA_type,Pygidium conradi
ITA_type,Trichomycterus corduvensis
BRA_type,Listrura costai
BRA_type,Trichomycterus crassicaudatus
BRA_type,Ituglanis crispim
VEN_type,Pygidianops cuao
BRA_type,Trichomycterus cubataonis
COL_type,Trichomycterus curitiensis
BRA_type,Paracanthopoma daemon
BRA_type,Trichomycterus dali
USA_type,Pygidium davisi
BRA_type,Listrura depinnai
USA_type,Urinophilus diabolicus
BRA_type,Trichomycterus diabolus
BRA_type,Trichomycterus (Psammocambeva) diamantinensis
BRA_type,Ammoglanis diaphanus
BRA_type,Trichomycterus diatropoporos
BRA_type,Cambeva diffusa
CHE_type,Pygidium dispar
USA_type,Pygidium dorsostriatum
BRA_type,Microcambeva draco
USA_type,Trichomycterus duellmani
BRA_type,Cambeva duplimaculata
BRA_type,Megalocentor echthrus
BRA_type,Trichomycterus eichhorniarum
USA_type,Pygidianops eigenmanni
USA_type,Trichomycterus eigenmanni
BRA_type,Copionodon elysium
USA_type,Pygidium emanueli emanueli
BRA_type,Ituglanis epikarsticus
USA_type,Urinophilus erythrurus
BRA_type,Trichomycterus espinhacensis
BRA_type,Copionodon exotatos
AUT_type,Pygidium fassli
COL_type,Trichomycterus ferreri
BRA_type,Microcambeva filamentosa
USA_type,Ochmacanthus flabelliferus
BRA_type,Cambeva flavopicta
BRA_type,Pygidium florense
BRA_type,Trichomycterus fuliginosus
BRA_type,Trichomycterus funebris
USA_type,Pygidium gabrieli
COL_type,Trichomycterus gairaensis
BRA_type,Cambeva gamabelardense
COL_type,Trichomycterus gambitaensis
BRA_type,Trichomycterus (Cryptocambeva) garbei
COL_type,Trichomycterus garciamarquezi
BRA_type,Trichomycterus gasparinii
USA_type,Malacoglanis gelatinosus
BRA_type,Trichomycterus giarettai
BRA_type,Trichomycterus giganteus
COL_type,Trichomycterus gironensis
GBR_type,Trichomycterus goeldii
USA_type,Trichomycterus gorgona
BRA_type,Stauroglanis gouldingi
BRA_type,Ituglanis goya
USA_type,Pygidium gracilior
FRA_type,Trichomycterus gracilis
BRA_type,Homodiaetus graciosa
BRA_type,Cambeva grisea
VEN_type,Typhlobelus guacamaya
COL_type,Trichomycterus guacamayoensis
BRA_type,Scleronema guapa
BRA_type,Trichomycterus guaraquessaba
BRA_type,Cambeva guaratuba
BRA_type,Cambeva guareiensis
COL_type,Pygidium metae guayaberensis
USA_type,Pygidium guianensis
BRA_type,Listrura gyrinura
USA_type,Homodiaetus haemomyzon
USA_type,Pygidium hasemani
USA_type,Vandellia hasemani
USA_type,Vandellia hematophaga
BRA_type,Trichomycterus herberti
USA_type,Pygidium heterodontum
BRA_type,Cambeva horacioi
BRA_type,Silvinichthys huachi
ARG_type,Trichomycterus hualco
BRA_type,Trichomycterus humboldti
BRA_type,Pleurophysus hydrostaticus
BRA_type,Scleronema ibirapuita
BRA_type,Trichomycterus igobi
USA_type,Pygidium iheringi
BRA_type,Trichomycterus illuvies
BRA_type,Cambeva imaruhy
USA_type,Pygidium immaculatum
BRA_type,Ituglanis ina
FRA_type,Trichomycterus incae
BRA_type,Trichomycterus ingaiensis
GBR_type,Stegophilus insidiosus
USA_type,Stegophilus intermedius
BRA_type,Ituglanis inusitatus
BRA_type,Trichomycterus ipatinga
BRA_type,Paracanthopoma irritans
BRA_type,Trichomycterus itacambirussu
BRA_type,Trichomycterus itacarambiensis
BRA_type,Trichomycterus brasiliensis itatiayae
BRA_type,Stenolicmus ix
BRA_type,Trichomycterus jacupiranga
BRA_type,Trichomycterus jatobensis
BRA_type,Trichomycterus jequitinhonhae
USA_type,Pygidium johnsoni
BRA_type,Microcambeva jucuensis
COL_type,Trichomycterus kankuamo
AUT_type,Trichomycterus knerii
BRA_type,Trichomycterus landinga
BRA_type,Trichomycterus largoperculatus
DEU_type,Trichomycterus laticeps
USA_type,Pygidium latidens
USA_type,Pygidium latistriatum
CHL_type,Trichomycterus laucaensis
BRA_type,Trichomycterus lauryi
BOL_type,Trichomycterus lauzannii
BRA_type,Silvinichthys leoncitensis
VEN_type,Trichomycterus lewi
BRA_type,Copionodon lianae
BRA_type,Trichomycterus (Cryptocambeva) listruroides
BRA_type,Trichomycterus longibarbatus
BRA_type,Cambeva longipalata
BRA_type,Trichogenes longipinnis
BRA_type,Trichomycterus luetkeni
VEN_type,Typhlobelus lundbergi
BRA_type,Listrura macacuensis
BRA_type,Listrura macaensis
BRA_type,Scleronema macanuda
BRA_type,Plectrochilus machadoi
USA_type,Thrichomycterus macraei
BRA_type,Typhlobelus macromycterus
BRA_type,Trichomycterus macrophthalmus
BRA_type,Trichomycterus macrotrichopterus
AUT_type,Stegophilus maculatus
FRA_type,Trichomycterus maculatus
BRA_type,Trichomycterus maculosus
BRA_type,Ituglanis macunaima
VEN_type,Pygidianops magoi
USA_type,Hatcheria maldonadoi
COL_type,Trichomycterus maldonadoi
BRA_type,Paracanthopoma malevola
BRA_type,Ituglanis mambai
COL_type,Trichomycterus manaurensis
USA_type,Pygidium banneaui maracaiboensis
BRA_type,Trichomycterus maracaya
BRA_type,Trichomycterus mariamole
BRA_type,Scleronema mate
BRA_type,Trichomycterus mboycy
PER_type,Trichomycterus megantoni
USA_type,Tridens melanops
BRA_type,Cambeva melanoptera
BRA_type,Trichomycterus melanopygius
CHL_type,Trichomycterus mendozensis
BRA_type,Listrura menezesi
GBR_type,Trichomycterus meridae
USA_type,Pygidium metae
AUT_type,Pareiodon microps
COL_type,Pygidium migrans
BRA_type,Scleronema milonga
BRA_type,Trichomycterus mimonha
BRA_type,Trichomycterus mimosensis
BRA_type,Trichomycterus minus
GBR_type,Trichomycterus minutus
BRA_type,Trichomycterus mirissumba
COL_type,Trichomycterus mogotensis
USA_type,Pygidium mondolfi
COL_type,Trichomycterus montesi
USA_type,Pygidium emanueli motatanensis
BRA_type,Microcambeva mucuriensis
BRA_type,Ammoglanis multidentatus
BRA_type,Trichomycterus mutabilicolor
COL_type,Trichomycterus nabusimakensis
BRA_type,Trichomycterus naipi
VEN_type,Ammoglanis natgeorum
FRA_type,Ituglanis nebulosus
BRA_type,Listrura nematopteryx
GBR_type,Stegophilus nemurus
BRA_type,Ammoglanis nheengatu
COL_type,Trichomycterus nietoi
FRA_type,Trichomycterus nigricans
BRA_type,Trichomycterus nigroauratus
GBR_type,Trichomycterus nigromaculatus
BRA_type,Glanapteryx niobium
BRA_type,Cambeva notabilis
BRA_type,Trichomycterus novalimensis
BRA_type,Ammoglanis obliquus
USA_type,Scleronema operculatum
BRA_type,Cambeva orbitofrontalis
USA_type,Ochmacanthus orinoco
USA_type,Pygidium oroyae
BRA_type,Copionodon orthiocarinatus
BRA_type,Paravandellia oxyptera
BRA_type,Cambeva panthera
BRA_type,Trichomycterus pantherinus
DEU_type,Henonemus panzeri
USA_type,Pygidium paolence
BRA_type,Trichomycterus papilliferus
BRA_type,Pygidium paquequerense
BRA_type,Ituglanis paraguassuensis
USA_type,Pygidium proops parahybae
BRA_type,Pygidium parkoi
BEL_type,Paracanthopoma parva
BRA_type,Trichomycterus pascuali
BRA_type,Stegophilus passarellii
BRA_type,Ituglanis passensis
BRA_type,Trichomycterus pauciradiatus
BRA_type,Trichomycterus payaya
USA_type,Tridentopsis pearsoni
BRA_type,Copionodon pecten
ARG_type,Silvinichthys pedernalensis
FRA_type,Trichomycterus pentlandi
BRA_type,Cambeva pericoh
BRA_type,Trichomycterus perkos
BRA_type,Listrura picinguabae
FRA_type,Trichomycterus pictus
ARG_type,Hatcheria pique
BRA_type,Trichomycterus pirabitira
BRA_type,Cambeva piraquara
BRA_type,Trichomycterus piratymbara
USA_type,Pygidium punctulatum piurae
USA_type,Miuroglanis platycephalus
FRA_type,Vandellia plazae
FRA_type,Vandellia plazaii
BRA_type,Trichomycterus plumbeus
BRA_type,Cambeva podostemophila
USA_type,Trichomycterus poeyanus
BRA_type,Trichomycterus poikilos
BRA_type,Trichomycterus potschi
BRA_type,Trichomycterus pradensis
BRA_type,Trichomycterus proops
FRA_type,Trichomycterus punctatissimus
GBR_type,Stegophilus punctatus
FRA_type,Trichomycterus punctulatus
BRA_type,Trichomycterus puriventris
FRA_type,Trichomycterus pusillus
BRA_type,Trichomycterus quintus
BRA_type,Ituglanis ramiroi
ARG_type,Trichomycterus ramosus
USA_type,Pygidium regani
USA_type,Pygidium reinhardti
AUT_type,Stegophilus reinhardtii
